game_id,game_date,home_team,away_team,home_score,away_score,spread_open,total_open
411357,2025-02-14,UALR,Tennessee Tech,79,75,,
431929,2025-02-14,South Dakota St.,Nebraska O.,98,85,,
431930,2025-02-14,Tarleton,Grand Canyon,60,64,,
431931,2025-02-14,North Dakota,Denver,64,68,,
431932,2025-02-14,South Dakota Coyotes,UMKC,79,72,,
431934,2025-02-14,Austin Peay,Florida Gulf Coast,73,60,,
431935,2025-02-14,Abilene Christian,Seattle,75,59,,
431936,2025-02-14,Lipscomb,Stetson,93,60,,
431937,2025-02-14,Nebraska,Maryland,75,83,,
431938,2025-02-14,Southern Utah,Utah Tech,76,74,,
411354,2025-02-14,Siu Edwardsville,UT Martin,71,76,,
411355,2025-02-14,Western Illinois,Southern Indiana,87,62,,
411359,2025-02-14,Eastern Illinois,Tennessee State,49,66,,
411361,2025-02-14,Lindenwood,Morehead State,73,60,,
411356,2025-02-14,UTEP,Florida International,77,63,,
411362,2025-02-14,New Mexico State,Liberty,54,64,,
431939,2025-02-14,UC Davis,UC Riverside,75,74,,
431940,2025-02-14,South Florida,Memphis,65,80,,
431942,2025-02-14,Montana State,Weber State,74,66,,
431943,2025-02-14,Montana,Idaho State,81,68,,
431944,2025-02-14,CSU Bakersfield,UC San Diego,54,73,,
431945,2025-02-14,CS Fullerton,Cal Poly,83,98,,
431946,2025-02-14,Loyola Marymount,Pacific,58,83,,
431947,2025-02-14,Pepperdine,San Diego Toreros,88,81,,
431948,2025-02-14,Portland,Oregon State,84,72,,
431950,2025-02-14,Sacramento State,Northern Colorado,61,77,,
431951,2025-02-14,UC Irvine,UC Santa Barbara,62,60,,
431952,2025-02-14,Gonzaga,San Francisco,88,77,,
431953,2025-02-14,Hawaii,Long Beach State,62,60,,
431954,2025-02-14,Dartmouth,Columbia,78,56,,
431955,2025-02-14,Niagara,Mount St. Mary's,83,84,,
432193,2025-02-15,Siena,Marist,64,65,,
432194,2025-02-15,Yale,Penn,72,71,,
432195,2025-02-15,Wisc. Green Bay,Northern Kentucky,60,73,,
432196,2025-02-15,St. Peters,Fairfield,65,52,,
432197,2025-02-15,Brown,Princeton,70,56,,
432198,2025-02-15,Sacred Heart,Quinnipiac,90,99,,
432199,2025-02-15,Manhattan,Merrimack Warriors,79,75,,
432200,2025-02-15,Loyola Chicago,St. Louis Billikens,78,69,,
432201,2025-02-15,Iona,Rider,71,74,,
432202,2025-02-15,Harvard,Cornell,75,73,,
432217,2025-02-15,Kent State,Ohio,76,75,,
432203,2025-02-15,Indiana,UCLA,68,72,,
432205,2025-02-15,San Jose State,Nevada,58,73,,
432206,2025-02-15,UMass,St. Bonaventure,59,73,,
432207,2025-02-15,Xavier,DePaul,85,68,,
432208,2025-02-15,Florida State,Clemson,46,72,,
432209,2025-02-15,Tulane,Rice,81,78,,
432210,2025-02-15,Texas A&M,Arkansas,69,61,,
432211,2025-02-15,Pittsburgh,Miami (FL),74,65,,
432244,2025-02-15,Furman,NC Greensboro,50,58,,
432212,2025-02-15,George Mason,Saint Josephs Hawks,58,57,,
432214,2025-02-15,Bryant University,UMBC Retrievers,81,79,,
432215,2025-02-15,Central Connecticut State,St. Francis (PA),83,67,,
432216,2025-02-15,Indiana State,Illinois State,85,76,,
432218,2025-02-15,Lafayette,Bucknell,69,75,,
432219,2025-02-15,New Hampshire Wildcats,UMass Lowell,80,79,,
432220,2025-02-15,Purdue,Wisconsin,84,94,,
432221,2025-02-15,Tennessee,Vanderbilt,81,76,,
432247,2025-02-15,Le Moyne,Chicago State,80,75,,
432222,2025-02-15,Navy,Army,61,54,,
432223,2025-02-15,NC State,Boston College,70,62,,
432224,2025-02-15,Winthrop,High Point,66,88,,
432225,2025-02-15,William & Mary,Drexel,72,59,,
432226,2025-02-15,Virginia Tech,Virginia,70,73,,
432227,2025-02-15,Towson,Monmouth,80,54,,
432229,2025-02-15,Robert Morris,IPFW,76,69,,
432230,2025-02-15,Penn State,Washington,73,75,,
432232,2025-02-15,North Dakota,Oral Roberts,88,77,,
432233,2025-02-15,North Alabama,Jacksonville Dolphins,92,79,,
432235,2025-02-15,Wofford,Samford,68,76,,
432236,2025-02-15,N. Carolina A&T,Charleston,59,69,,
432237,2025-02-15,Coastal Carolina,James Madison,73,74,,
432238,2025-02-15,Arizona,Houston,58,62,,
432241,2025-02-15,Buffalo,Bowling Green,59,63,,
432242,2025-02-15,Butler,Georgetown,97,86,,
432243,2025-02-15,Maine Black Bears,Vermont,61,65,,
432245,2025-02-15,Hampton,Hofstra,67,49,,
432246,2025-02-15,Lehigh,Holy Cross,72,60,,
432248,2025-02-15,LIU Sharks,Fairleigh Dickinson,62,58,,
432249,2025-02-15,Georgia State,Appalachian State,70,65,,
432250,2025-02-15,Dayton,Duquesne,77,76,,
432252,2025-02-15,Western Michigan,Miami (Ohio),78,70,,
411371,2025-02-15,Western Illinois,Morehead State,72,67,,
432253,2025-02-15,Oklahoma State,Texas Tech,55,93,,
432254,2025-02-15,UT Arlington,Grand Canyon,75,82,,
432255,2025-02-15,Louisiana Monroe,Southern Miss,81,74,,
432257,2025-02-15,Colorado,UCF Knights,76,63,,
432272,2025-02-15,USC Upstate,Gardner Webb,87,96,,
432259,2025-02-15,TX A&M Commerce,Lamar,55,65,,
432228,2025-02-15,Stonehill,Mercyhurst Lakers,85,73,,
432261,2025-02-15,Georgia,Missouri,74,87,,
432262,2025-02-15,Northeastern,Stony Brook,71,60,,
432263,2025-02-15,Western Carolina,Citadel,76,73,,
432275,2025-02-15,Eastern Michigan,Toledo,80,73,,
411368,2025-02-15,Sam Houston St.,Kennesaw State,78,76,,
411366,2025-02-15,Louisiana Tech,Jacksonville State,68,70,,
432256,2025-02-15,Georgia Southern,Old Dominion,78,75,,
432265,2025-02-15,Md.-East. Shore,Norfolk State,63,75,,
432268,2025-02-15,Rhode Island,La Salle,86,71,,
432269,2025-02-15,Sacramento State,Northern Arizona,61,65,,
432271,2025-02-15,South Carolina St,Morgan State,90,62,,
432273,2025-02-15,USC,Minnesota,66,69,,
432274,2025-02-15,Iowa State,Cincinnati,81,70,,
432276,2025-02-15,Duke,Stanford,106,70,,
432277,2025-02-15,Delaware State,Howard,90,69,,
432278,2025-02-15,Delaware,Campbell,91,96,,
432279,2025-02-15,Davidson,George Washington,67,74,,
432280,2025-02-15,CSU Bakersfield,CS Fullerton,91,54,,
432281,2025-02-15,Colorado State,Wyoming,88,53,,
432282,2025-02-15,Charlotte,East Carolina,59,75,,
432284,2025-02-15,American University,Loyola Maryland,72,51,,
432285,2025-02-15,Alabama,Auburn,85,94,,
432266,2025-02-15,N. Carolina Central,Coppin State,71,59,,
432288,2025-02-15,UNC Asheville,Charleston Southern,75,72,,
432289,2025-02-15,Texas A&M-CC,Incarnate Word,69,55,,
432290,2025-02-15,Northwestern St.,Stephen F. Austin,68,70,,
432291,2025-02-15,Mercer,VMI,71,80,,
411363,2025-02-15,Siu Edwardsville,Tennessee State,84,72,,
411364,2025-02-15,Eastern Illinois,UT Martin,68,72,,
411369,2025-02-15,Southeast Missouri State,Tennessee Tech,83,69,,
432293,2025-02-15,Austin Peay,Stetson,76,63,,
432294,2025-02-15,Dartmouth,Cornell,88,49,,
432295,2025-02-15,Lipscomb,Florida Gulf Coast,82,68,,
432297,2025-02-15,Portland State,Northern Colorado,82,71,,
432283,2025-02-15,Bethune-Cookman,Alcorn State,74,78,,
432298,2025-02-15,UTRGV,Houston Christian,76,52,,
432300,2025-02-15,Grambling St.,Texas Southern,60,67,,
432258,2025-02-15,Longwood,Presbyterian,68,77,,
432264,2025-02-15,Providence,Villanova,75,62,,
432296,2025-02-15,Oregon State,Pacific,79,65,,
432299,2025-02-15,Southern Univ.,Prairie View A&M,72,60,,
432301,2025-02-15,Brown,Penn,82,72,,
432302,2025-02-15,Florida A&M,Jackson State,76,71,,
432303,2025-02-15,Harvard,Columbia,87,75,,
432304,2025-02-15,New Orleans,McNeese State,64,78,,
432305,2025-02-15,Oklahoma,LSU,79,82,,
432306,2025-02-15,Ole Miss,Mississippi St.,71,81,,
432307,2025-02-15,Richmond Spiders,Fordham,70,66,,
432308,2025-02-15,SMU Mustangs,Wake Forest,66,77,,
432309,2025-02-15,Syracuse,North Carolina,82,88,,
432310,2025-02-15,Tulsa,UTSA Roadrunners,80,76,,
432311,2025-02-15,Arkansas-Pine Bluff,Alabama State,63,75,,
432312,2025-02-15,Bellarmine,West Georgia,76,81,,
436778,2025-02-16,NC Wilmington,Elon,70,81,,
436779,2025-02-16,Southern Illinois,Belmont,68,73,,
436780,2025-02-16,Miss. Valley St.,Alabama A&M,70,82,,
436781,2025-02-16,Fresno State,UNLV,51,52,,
436782,2025-02-16,East. Washington,Idaho,75,73,,
436783,2025-02-16,Chattanooga Mocs,East Tennessee St,78,71,,
436784,2025-02-16,Central Michigan,Akron,82,85,,
436805,2025-02-16,UC San Diego,UC Davis,85,60,,
432260,2025-02-16,Arkansas State,Troy,70,71,,
436785,2025-02-16,Tarleton,Seattle,67,64,,
436786,2025-02-16,Yale,Princeton,84,57,,
436787,2025-02-16,UC Riverside,UC Santa Barbara,81,69,,
436788,2025-02-16,Texas,Kentucky,82,78,,
436789,2025-02-16,St. Thomas (Minn.),Nebraska O.,95,84,,
436790,2025-02-16,Montana State,Idaho State,74,69,,
436791,2025-02-16,Louisiana Lafayette,Marshall,79,68,,
436792,2025-02-16,Illinois,Michigan State,65,79,,
436793,2025-02-16,CS Northridge,Cal Poly,89,85,,
436794,2025-02-16,Arizona State,TCU,70,74,,
411372,2025-02-16,Western Kentucky,Middle Tenn. St.,77,87,,
436795,2025-02-16,Florida,South Carolina,88,67,,
436796,2025-02-16,Southern Utah,Utah Valley State,68,70,,
436797,2025-02-16,California Baptist,Utah Tech,86,83,,
436798,2025-02-16,Montana,Weber State,65,58,,
436799,2025-02-16,Brigham Young,Kansas State,80,65,,
411367,2025-02-16,New Mexico State,Florida International,76,48,,
411370,2025-02-16,UTEP,Liberty,69,76,,
436800,2025-02-16,Gonzaga,Pepperdine,107,55,,
436801,2025-02-16,Portland,Loyola Marymount,89,78,,
436802,2025-02-16,San Diego State,Boise State,64,47,,
436803,2025-02-16,San Diego Toreros,San Francisco,61,84,,
436804,2025-02-16,St. Marys (CA),Washington State,77,56,,
436806,2025-02-16,Utah Utes,Kansas,74,67,,
436807,2025-02-16,Hawaii,UC Irvine,49,66,,
436808,2025-02-16,Sacred Heart,Siena,73,80,,
436809,2025-02-16,Temple,Florida Atlantic,81,83,,
436811,2025-02-16,Canisius,Mount St. Mary's,66,73,,
436812,2025-02-16,Ohio State,Michigan,83,86,,
436813,2025-02-16,South Dakota Coyotes,South Dakota St.,91,94,,
436814,2025-02-16,St. Peters,Rider,66,65,,
436815,2025-02-16,Merrimack Warriors,Marist,60,61,,
436816,2025-02-16,Quinnipiac,Iona,79,74,,
436817,2025-02-16,Fairfield,Manhattan,67,80,,
436818,2025-02-16,Cleveland State,Youngstown State,60,68,,
436825,2025-02-16,Drake,Bradley,59,61,,
436819,2025-02-16,Illinois (Chi.),Missouri State,63,58,,
436820,2025-02-16,Northwestern,Nebraska,64,68,,
436822,2025-02-16,St. John's (N.Y.),Creighton,79,73,,
436823,2025-02-16,Wisc. Green Bay,Wright State,79,68,,
436824,2025-02-16,Wisc. Milwaukee,Northern Kentucky,92,70,,
436827,2025-02-16,New Mexico,Utah State,82,79,,
436828,2025-02-16,UAB,South Florida,85,78,,
436829,2025-02-16,Maryland,Iowa,101,75,,
437337,2025-02-17,Oregon,Rutgers,75,57,,
437338,2025-02-17,Evansville,Valparaiso,79,69,,
437339,2025-02-17,Notre Dame,Louisville,60,75,,
437354,2025-02-17,Howard,Md.-East. Shore,86,62,,
436826,2025-02-18,Murray State,Northern Iowa,67,74,,
437341,2025-02-18,Arkansas-Pine Bluff,Alabama A&M,61,75,,
437342,2025-02-18,Miss. Valley St.,Alabama State,56,79,,
437343,2025-02-18,SE Louisiana,McNeese State,82,88,,
437344,2025-02-18,Florida A&M,Alcorn State,85,76,,
437345,2025-02-18,Bethune-Cookman,Jackson State,71,84,,
437346,2025-02-18,Bucknell,Lehigh,67,50,,
437340,2025-02-18,Grambling St.,Prairie View A&M,70,48,,
437347,2025-02-18,Northwestern St.,Lamar,65,75,,
437348,2025-02-18,TX A&M Commerce,Stephen F. Austin,74,76,,
437349,2025-02-18,South Carolina St,Coppin State,87,57,,
437350,2025-02-18,UTRGV,Incarnate Word,60,66,,
437352,2025-02-18,New Orleans,Nicholls State,62,78,,
437353,2025-02-18,N. Carolina Central,Morgan State,78,92,,
437351,2025-02-18,Norfolk State,Delaware State,96,84,,
437355,2025-02-18,Texas A&M-CC,Houston Christian,68,62,,
437356,2025-02-18,Virginia,Duke,62,80,,
437357,2025-02-18,Southern Univ.,Texas Southern,66,57,,
437359,2025-02-18,Utah Utes,Kansas State,74,69,,
437358,2025-02-18,Baylor,Arizona,67,74,,
437360,2025-02-18,Bellarmine,Austin Peay,94,68,,
437361,2025-02-18,Eastern Michigan,Miami (Ohio),76,66,,
437362,2025-02-18,Florida Gulf Coast,Jacksonville Dolphins,72,56,,
437363,2025-02-18,UConn,Villanova,66,59,,
437372,2025-02-19,Toledo,Ball State,67,66,,
437373,2025-02-19,Stetson,North Florida,71,79,,
437374,2025-02-19,Queens Royals,Central Arkansas,89,72,,
437375,2025-02-19,Pittsburgh,Syracuse,80,69,,
437376,2025-02-19,Ohio,Central Michigan,84,82,,
437377,2025-02-19,North Alabama,West Georgia,80,62,,
437378,2025-02-19,Michigan State,Purdue,75,66,,
437379,2025-02-19,Mississippi St.,Texas A&M,70,54,,
437380,2025-02-19,Eastern Kentucky,Lipscomb,66,57,,
437381,2025-02-19,Davidson,Loyola Chicago,69,77,,
437382,2025-02-19,Buffalo,Western Michigan,64,97,,
437383,2025-02-19,Bowling Green,Kent State,84,91,,
437384,2025-02-19,Akron,Northern Illinois,73,63,,
437385,2025-02-19,Florida,Oklahoma,85,63,,
437386,2025-02-19,Iowa State,Colorado,79,65,,
437387,2025-02-19,TCU,Texas Tech,69,66,,
437388,2025-02-19,Xavier,Butler,76,63,,
437389,2025-02-19,Wisconsin,Illinois,95,74,,
437390,2025-02-19,Wyoming,Air Force,69,62,,
411373,2025-02-19,UT Martin,Tennessee State,75,86,,
437391,2025-02-19,Colorado State,Nevada,79,71,,
437392,2025-02-19,Marquette,Seton Hall,80,56,,
437393,2025-02-19,Brigham Young,Kansas,91,57,,
437394,2025-02-19,Boston College,Virginia Tech,54,36,,
437395,2025-02-19,LSU,South Carolina,81,67,,
437396,2025-02-19,Arizona State,Houston,65,80,,
437397,2025-02-19,UCLA,Minnesota,61,64,,
437398,2025-02-19,San Diego State,Fresno State,83,60,,
437399,2025-02-19,Army,American University,76,69,,
437401,2025-02-19,VCU Rams,UMass,80,51,,
437402,2025-02-19,VMI,Wofford,43,82,,
437403,2025-02-19,La Salle,Richmond Spiders,58,63,,
437404,2025-02-19,Penn State,Nebraska,89,72,,
437405,2025-02-20,Longwood,Gardner Webb,90,77,,
437406,2025-02-20,Indiana State,Evansville,74,79,,
437407,2025-02-20,Kentucky,Vanderbilt,82,61,,
437408,2025-02-20,West Virginia,Cincinnati,62,59,,
437409,2025-02-20,North Carolina,NC State,97,73,,
437410,2025-02-20,Notre Dame,SMU Mustangs,73,97,,
437411,2025-02-20,Presbyterian,Winthrop,77,81,,
437413,2025-02-20,High Point,Charleston Southern,83,60,,
437414,2025-02-20,George Washington,Saint Josephs Hawks,68,79,,
437415,2025-02-20,Georgetown,Providence,93,72,,
437416,2025-02-20,Citadel,Mercer,52,62,,
437418,2025-02-20,Chattanooga Mocs,Western Carolina,91,86,,
437419,2025-02-20,Boston University,Loyola Maryland,68,66,,
437420,2025-02-20,Colgate,Navy,79,75,,
437421,2025-02-20,Detroit,IU Indy,71,80,,
437422,2025-02-20,Duquesne,Fordham,73,64,,
437423,2025-02-20,East Tennessee St,NC Greensboro,65,49,,
437437,2025-02-20,Murray State,Southern Illinois,62,60,,
437424,2025-02-20,Belmont,Northern Iowa,75,82,,
437425,2025-02-20,Drake,Illinois (Chi.),74,57,,
437426,2025-02-20,Samford,Furman,72,80,,
437427,2025-02-20,Tulane,East Carolina,86,81,,
437428,2025-02-20,South Dakota St.,North Dakota St,68,77,,
437429,2025-02-20,Valparaiso,Missouri State,66,64,,
437430,2025-02-20,UTSA Roadrunners,South Florida,73,78,,
437431,2025-02-20,UMKC,Nebraska O.,66,78,,
437432,2025-02-20,North Texas,Tulsa,63,44,,
437433,2025-02-20,South Dakota Coyotes,St. Thomas (Minn.),85,80,,
437434,2025-02-20,Arkansas State,South Alabama,56,60,,
437435,2025-02-20,Rice,UAB,89,90,,
437436,2025-02-20,Illinois State,Bradley,82,71,,
437438,2025-02-20,Iowa,Oregon,78,80,,
437439,2025-02-20,Texas State,Louisiana Monroe,80,63,,
437440,2025-02-20,Auburn,Arkansas,67,60,,
437441,2025-02-20,Denver,Oral Roberts,71,60,,
437442,2025-02-20,DePaul,St. John's (N.Y.),58,82,,
437443,2025-02-20,Florida State,Miami (FL),74,66,,
437444,2025-02-20,Missouri,Alabama,110,98,,
437445,2025-02-20,Oklahoma State,UCF Knights,104,95,,
437447,2025-02-20,Washington State,Gonzaga,63,84,,
437446,2025-02-20,Utah State,San Jose State,105,57,,
437448,2025-02-20,St. Marys (CA),Portland,79,66,,
437449,2025-02-20,Boise State,New Mexico,86,78,,
437464,2025-02-20,Old Dominion,Marshall,77,81,,
437451,2025-02-20,UMass Lowell,UMBC Retrievers,98,79,,
437452,2025-02-20,Binghamton,New Hampshire Wildcats,79,60,,
437453,2025-02-20,Delaware,Drexel,74,78,,
437454,2025-02-20,Ohio State,Northwestern,49,70,,
437455,2025-02-20,Bellarmine,Eastern Kentucky,80,74,,
437457,2025-02-20,Albany Great Danes,Maine Black Bears,79,68,,
437412,2025-02-21,Radford,UNC Asheville,77,53,,
437459,2025-02-21,Wagner,Stonehill,63,57,,
437460,2025-02-21,Vermont,Bryant University,59,55,,
437461,2025-02-21,Troy,Louisiana Lafayette,69,72,,
437462,2025-02-21,Stetson,Florida Gulf Coast,80,83,,
437463,2025-02-21,Queens Royals,Austin Peay,78,92,,
437465,2025-02-21,N. Carolina A&T,Campbell,53,50,,
437466,2025-02-21,Northeastern,Charleston,62,73,,
437467,2025-02-21,Mercyhurst Lakers,Fairleigh Dickinson,65,60,,
437469,2025-02-21,Chicago State,Central Connecticut State,75,81,,
437470,2025-02-21,Elon,Towson,69,63,,
437472,2025-02-21,Hofstra,Monmouth,62,68,,
437473,2025-02-21,James Madison,Georgia State,83,63,,
411378,2025-02-21,Kennesaw State,UTEP,83,73,,
411381,2025-02-21,Jacksonville State,New Mexico State,52,61,,
411382,2025-02-21,Morehead State,Siu Edwardsville,62,80,,
437474,2025-02-21,West Georgia,Central Arkansas,71,82,,
437475,2025-02-21,Abilene Christian,Southern Utah,75,59,,
437476,2025-02-21,Lipscomb,North Alabama,75,63,,
437477,2025-02-21,Northern Arizona,Idaho,78,83,,
437478,2025-02-21,Northern Colorado,East. Washington,95,76,,
437479,2025-02-21,North Florida,Jacksonville Dolphins,77,73,,
437480,2025-02-21,Southern Miss,Coastal Carolina,78,87,,
411375,2025-02-21,Southern Indiana,Eastern Illinois,54,63,,
411379,2025-02-21,Southeast Missouri State,Western Illinois,87,66,,
437481,2025-02-21,Maryland,USC,88,71,,
437483,2025-02-21,Weber State,Sacramento State,77,80,,
437484,2025-02-21,UC Davis,CSU Bakersfield,66,71,,
437485,2025-02-21,Idaho State,Portland State,82,74,,
437486,2025-02-21,Florida Atlantic,Wichita State,68,75,,
411376,2025-02-21,Western Kentucky,Sam Houston St.,62,78,,
411380,2025-02-21,Middle Tenn. St.,Louisiana Tech,74,85,,
437487,2025-02-21,Cal Poly,UC San Diego,67,81,,
437488,2025-02-21,Pepperdine,Oregon State,78,84,,
437489,2025-02-21,San Francisco,Pacific,71,58,,
437490,2025-02-21,UC Irvine,CS Northridge,72,84,,
437491,2025-02-21,UC Riverside,Long Beach State,87,66,,
437492,2025-02-21,UC Santa Barbara,CS Fullerton,86,56,,
437493,2025-02-21,Santa Clara,Loyola Marymount,76,61,,
438438,2025-02-21,Toledo,Bowling Green,68,69,,
438409,2025-02-22,Yale,Cornell,92,88,,
438410,2025-02-22,Wright State,Northern Kentucky,76,80,,
438411,2025-02-22,Penn,Dartmouth,88,75,,
438412,2025-02-22,Siena,Niagara,94,60,,
438413,2025-02-22,Robert Morris,Wisc. Green Bay,94,85,,
438414,2025-02-22,Rider,Fairfield,49,69,,
438415,2025-02-22,Princeton,Harvard,76,71,,
438416,2025-02-22,Villanova,Marquette,81,66,,
438417,2025-02-22,Mount St. Mary's,St. Peters,69,58,,
438418,2025-02-22,Marist,Canisius,89,81,,
438419,2025-02-22,Loyola Chicago,Dayton,76,72,,
438420,2025-02-22,IPFW,Oakland,80,66,,
438421,2025-02-22,Iona,Manhattan,65,60,,
438422,2025-02-22,Detroit,Cleveland State,65,73,,
438423,2025-02-22,Brown,Columbia,86,61,,
438424,2025-02-22,Merrimack Warriors,Sacred Heart,59,60,,
438425,2025-02-22,Michigan,Michigan State,62,75,,
437494,2025-02-22,Youngstown State,Wisc. Milwaukee,74,84,,
438426,2025-02-22,Texas A&M,Tennessee,69,77,,
438427,2025-02-22,UMBC Retrievers,NJIT,95,91,,
438429,2025-02-22,Louisville,Florida State,89,81,,
438430,2025-02-22,Furman,VMI,75,71,,
438431,2025-02-22,Cincinnati,TCU,75,63,,
438432,2025-02-22,Drexel,Charleston,64,55,,
438433,2025-02-22,Saint Josephs Hawks,Richmond Spiders,78,62,,
438434,2025-02-22,Oklahoma,Mississippi St.,93,87,,
438435,2025-02-22,Texas Tech,West Virginia,73,51,,
438436,2025-02-22,Western Michigan,Central Michigan,57,86,,
438485,2025-02-22,Appalachian State,Marshall,59,69,,
438450,2025-02-22,Fordham,Davidson,69,80,,
438451,2025-02-22,Chicago State,Wagner,52,64,,
438452,2025-02-22,Chattanooga Mocs,Citadel,76,75,,
438453,2025-02-22,Charleston Southern,USC Upstate,69,79,,
438454,2025-02-22,Campbell,Towson,67,76,,
438455,2025-02-22,Boston College,Georgia Tech,69,54,,
438457,2025-02-22,Wofford,East Tennessee St,68,73,,
438470,2025-02-22,Rice,Tulsa,71,50,,
411386,2025-02-22,Tennessee Tech,Tennessee State,77,74,,
411390,2025-02-22,Liberty,Florida International,58,45,,
438437,2025-02-22,UNC Asheville,Longwood,87,82,,
438441,2025-02-22,North Dakota,North Dakota St,79,77,,
438442,2025-02-22,NC State,Wake Forest,85,73,,
438443,2025-02-22,N. Carolina A&T,Stony Brook,73,72,,
438444,2025-02-22,Minnesota,Penn State,60,69,,
438445,2025-02-22,Mercer,NC Greensboro,61,78,,
438446,2025-02-22,Binghamton,Maine Black Bears,71,69,,
438447,2025-02-22,Houston,Iowa State,68,59,,
438448,2025-02-22,Hampton,NC Wilmington,83,70,,
438449,2025-02-22,Gardner Webb,High Point,67,90,,
438458,2025-02-22,Notre Dame,Pittsburgh,76,72,,
438456,2025-02-22,Ball State,Buffalo,80,66,,
438459,2025-02-22,St. Louis Billikens,Rhode Island,81,66,,
438460,2025-02-22,Illinois (Chi.),Evansville,82,77,,
438461,2025-02-22,Samford,Western Carolina,93,72,,
438462,2025-02-22,Arkansas State,Louisiana Monroe,95,70,,
411389,2025-02-22,Middle Tenn. St.,Sam Houston St.,74,70,,
411388,2025-02-22,Morehead State,Eastern Illinois,62,67,,
438464,2025-02-22,Vanderbilt,Ole Miss,77,72,,
438466,2025-02-22,Morgan State,Howard,81,87,,
438467,2025-02-22,Nicholls State,UTRGV,93,84,,
438468,2025-02-22,North Carolina,Virginia,81,66,,
438469,2025-02-22,Northern Arizona,East. Washington,87,67,,
438471,2025-02-22,SMU Mustangs,Clemson,69,79,,
438472,2025-02-22,Utah Valley State,Seattle,61,55,,
438473,2025-02-22,St. Bonaventure,Duquesne,70,63,,
438476,2025-02-22,VCU Rams,George Mason,70,54,,
438477,2025-02-22,Weber State,Portland State,60,58,,
438478,2025-02-22,Wyoming,San Jose State,73,82,,
438480,2025-02-22,Le Moyne,LIU Sharks,61,76,,
438484,2025-02-22,American University,Boston University,48,44,,
438486,2025-02-22,Kansas,Oklahoma State,96,64,,
438487,2025-02-22,Auburn,Georgia,82,70,,
438489,2025-02-22,Central Connecticut State,Stonehill,67,41,,
438490,2025-02-22,Colorado,Baylor,76,74,,
438491,2025-02-22,Delaware,Hofstra,65,78,,
438494,2025-02-22,Iowa,Washington,85,79,,
438495,2025-02-22,Jackson State,Alcorn State,71,63,,
438496,2025-02-22,James Madison,Georgia Southern,78,73,,
411385,2025-02-22,UALR,Western Illinois,75,61,,
438483,2025-02-22,Alabama State,Florida A&M,60,59,,
438497,2025-02-22,Coppin State,Norfolk State,63,79,,
438498,2025-02-22,Houston Christian,Lamar,58,66,,
438499,2025-02-22,Northern Illinois,Eastern Michigan,76,79,,
438500,2025-02-22,Radford,Presbyterian,73,80,,
438501,2025-02-22,SE Louisiana,TX A&M Commerce,83,65,,
438502,2025-02-22,Troy,Coastal Carolina,83,66,,
438503,2025-02-22,Vermont,UMass Lowell,85,61,,
411387,2025-02-22,Southeast Missouri State,Lindenwood,74,58,,
411391,2025-02-22,Kennesaw State,New Mexico State,49,60,,
411392,2025-02-22,Jacksonville State,UTEP,73,65,,
438504,2025-02-22,Alabama A&M,Bethune-Cookman,64,68,,
438505,2025-02-22,Lafayette,Lehigh,78,70,,
438506,2025-02-22,McNeese State,Texas A&M-CC,73,57,,
438507,2025-02-22,San Diego Toreros,Oregon State,73,83,,
438508,2025-02-22,UC Davis,CS Northridge,62,65,,
438510,2025-02-22,Grambling St.,Southern Univ.,64,71,,
438511,2025-02-22,Prairie View A&M,Arkansas-Pine Bluff,64,75,,
438514,2025-02-22,Texas Southern,Miss. Valley St.,79,38,,
438516,2025-02-22,New Orleans,Northwestern St.,66,73,,
438517,2025-02-22,Nevada,Boise State,69,70,,
438519,2025-02-22,LSU,Florida,65,79,,
438520,2025-02-22,Incarnate Word,Stephen F. Austin,63,61,,
438521,2025-02-22,George Washington,UMass,74,52,,
438522,2025-02-22,Brown,Cornell,81,85,,
438523,2025-02-22,Belmont,Indiana State,77,75,,
438524,2025-02-22,Washington State,Santa Clara,79,109,,
438440,2025-02-22,Ohio,Akron,84,67,,
438513,2025-02-22,Miami (FL),Virginia Tech,68,81,,
438518,2025-02-22,Alabama,Kentucky,96,83,,
438465,2025-02-23,Southern Illinois,Valparaiso,79,83,,
440909,2025-02-23,Yale,Columbia,90,64,,
440910,2025-02-23,Pacific,Portland,73,81,,
440911,2025-02-23,Old Dominion,Georgia State,70,76,,
440912,2025-02-23,Long Beach State,UC Santa Barbara,56,58,,
440913,2025-02-23,Elon,William & Mary,70,79,,
440914,2025-02-23,Albany Great Danes,New Hampshire Wildcats,60,71,,
440915,2025-02-23,Abilene Christian,Utah Tech,80,71,,
438475,2025-02-23,UT Arlington,Tarleton,67,57,,
438479,2025-02-23,Missouri State,Illinois State,68,70,,
440916,2025-02-23,Arkansas,Missouri,92,85,,
440917,2025-02-23,DePaul,Butler,72,84,,
440918,2025-02-23,Grand Canyon,California Baptist,66,64,,
440919,2025-02-23,Idaho State,Sacramento State,83,66,,
440920,2025-02-23,Illinois,Duke,67,110,,
440922,2025-02-23,Northern Colorado,Idaho,92,74,,
440923,2025-02-23,Oral Roberts,St. Thomas (Minn.),71,66,,
440924,2025-02-23,Princeton,Dartmouth,61,76,,
440925,2025-02-23,Southern Miss,Louisiana Lafayette,60,62,,
440926,2025-02-23,Utah State,San Diego State,79,71,,
411384,2025-02-23,Western Kentucky,Louisiana Tech,64,63,,
